date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:32	74011/74011	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2010:45:32%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/css/owl.video.play.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/css/owl.video.play.png	(from https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/css/owl.carousel.min.css?ver=5.6.2)
12:45:34	74011/74011	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2010:45:34%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/bg/feature-bg.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/bg/feature-bg.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/style.css?ver=5.6.2)
12:45:36	74011/74011	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2010:45:36%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/assets/images/section-icon.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/assets/images/section-icon.png	(from https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/style.css?ver=5.6.2)
12:45:38	74011/74011	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2010:45:38%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/bg/appoinmentbg.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/bg/appoinmentbg.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/style.css?ver=5.6.2)
12:45:40	74011/74011	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2010:45:40%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/bg/breadcrumb-bg.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/bg/breadcrumb-bg.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/style.css?ver=5.6.2)
12:45:42	74011/74011	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2010:45:42%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/about-page/wcu.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/img/about-page/wcu.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/style.css?ver=5.6.2)
12:45:45	74449/74449	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:45:44%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/218	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/218.json	(from https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/)
12:45:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:45:46%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=218	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/index5034.html	(from https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/)
12:45:47	2374/2374	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:45:47%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Frevolution-slider%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed64cb.json	(from https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/)
12:45:48	2454/2454	---MCZ	200	added ('OK')	text/xml	date:Wed,%2014%20Apr%202021%2010:45:48%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Frevolution-slider%2F&format=xml	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed4c27	(from https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/)
12:45:50	479011/479011	---M--	200	added ('OK')	image/jpeg	etag:%2240a0bc4-74f23-5926cfe47d045%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/09/3.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/09/3.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/)
12:45:51	289129/289129	---M--	200	added ('OK')	image/jpeg	etag:%2240a0168-46969-58ffca08640d4%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/08/woman-3701712_1920.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/08/woman-3701712_1920.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/)
12:45:52	74011/74011	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Apr%202021%2010:45:52%20GMT	https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/2019/03/04	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/revolution-slider/2019/03/04	(from https://www.nayrathemes.com/demo/pro/hantus/revolution-slider/)
12:45:55	1616/1616	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:45:55%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/95	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/95.json	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:45:56	2314/2314	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:45:56%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fabout%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embede949.json	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:45:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:45:57%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=95	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/index5eda.html	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:45:58	2394/2394	---MCZ	200	added ('OK')	text/xml	date:Wed,%2014%20Apr%202021%2010:45:58%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fabout%2F&format=xml	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed1d70	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:45:59	108275/108275	---M--	200	added ('OK')	image/jpeg	etag:%22408b798-1a6f3-5b6a63276acd0%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/bg/breadcrumb-bg.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/bg/breadcrumb-bg.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:46:00	49117/49117	---M--	200	added ('OK')	image/jpeg	etag:%22408b76b-bfdd-5b6a6325a79ff%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/welcomeimg01.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/welcomeimg01.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:46:01	49050/49050	---M--	200	added ('OK')	image/jpeg	etag:%22408b76c-bf9a-5b6a6325a81cf%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/welcomeimg02.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/welcomeimg02.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:46:03	60869/60869	---M--	200	added ('OK')	image/jpeg	etag:%22408b769-edc5-5b6a6325a6a5f%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/welcomeimg03.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/welcomeimg03.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:46:04	189611/189611	---M--	200	added ('OK')	image/jpeg	etag:%22408b76a-2e4ab-5b6a6325a722f%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/wcu.jpg	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/wcu.jpg	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:46:04	5102/5102	---M--	200	added ('OK')	image/png	etag:%22408b768-13ee-5b6a6325a6677%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/play-icon.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/about-page/play-icon.png	(from https://www.nayrathemes.com/demo/pro/hantus/about/)
12:46:07	1627/1627	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:07%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/92	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/92.json	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:09	2329/2329	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:09%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fservices%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed9476.json	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:46:09%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=92	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/index8e15.html	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:11	2409/2409	---MCZ	200	added ('OK')	text/xml	date:Wed,%2014%20Apr%202021%2010:46:11%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fservices%2F&format=xml	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed7ddb	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:12	84782/84782	---M--	200	added ('OK')	image/png	etag:%22408b72d-14b2e-5b6a6325931de%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service05.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service05.png	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:13	71687/71687	---M--	200	added ('OK')	image/png	etag:%22408b731-11807-5b6a632594d37%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service06.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service06.png	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:14	76994/76994	---M--	200	added ('OK')	image/png	etag:%22408b730-12cc2-5b6a632594567%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service07.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service07.png	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:16	71125/71125	---M--	200	added ('OK')	image/png	etag:%22408b732-115d5-5b6a632595507%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service08.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/images/service/service08.png	(from https://www.nayrathemes.com/demo/pro/hantus/services/)
12:46:17	1642/1642	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:18%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/198	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/198.json	(from https://www.nayrathemes.com/demo/pro/hantus/menu-item/)
12:46:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:46:19%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=198	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/indexd1c3.html	(from https://www.nayrathemes.com/demo/pro/hantus/menu-item/)
12:46:19	2334/2334	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:19%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fmenu-item%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed88dd.json	(from https://www.nayrathemes.com/demo/pro/hantus/menu-item/)
12:46:21	2414/2414	---MCZ	200	added ('OK')	text/xml	date:Wed,%2014%20Apr%202021%2010:46:21%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fmenu-item%2F&format=xml	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed92d6	(from https://www.nayrathemes.com/demo/pro/hantus/menu-item/)
12:46:22	14608/14608	---M--	200	added ('OK')	image/png	etag:%2240a0026-3910-58fbea7e2c381%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/08/portfolio02.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/08/portfolio02.png	(from https://www.nayrathemes.com/demo/pro/hantus/menu-item/)
12:46:23	15545/15545	---M--	200	added ('OK')	image/png	etag:%2240a0025-3cb9-58fbe9e1afd7b%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/08/portfolio01.png	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/uploads/2019/08/portfolio01.png	(from https://www.nayrathemes.com/demo/pro/hantus/menu-item/)
12:46:25	1633/1633	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:25%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/98	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/98.json	(from https://www.nayrathemes.com/demo/pro/hantus/pricing/)
12:46:27	2345/2345	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:27%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fpricing%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed4eae.json	(from https://www.nayrathemes.com/demo/pro/hantus/pricing/)
12:46:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:46:27%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=98	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/indexb6ad.html	(from https://www.nayrathemes.com/demo/pro/hantus/pricing/)
12:46:29	2425/2425	---MCZ	200	added ('OK')	text/xml	date:Wed,%2014%20Apr%202021%2010:46:29%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fpricing%2F&format=xml	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embedbc28	(from https://www.nayrathemes.com/demo/pro/hantus/pricing/)
12:46:31	1661/1661	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:31%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/177	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/177.json	(from https://www.nayrathemes.com/demo/pro/hantus/pricing-filter/)
12:46:33	2359/2359	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:33%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fpricing-filter%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embeda83e.json	(from https://www.nayrathemes.com/demo/pro/hantus/pricing-filter/)
12:46:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:46:33%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=177	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/indexb7c7.html	(from https://www.nayrathemes.com/demo/pro/hantus/pricing-filter/)
12:46:35	2439/2439	---MCZ	200	added ('OK')	text/xml	date:Wed,%2014%20Apr%202021%2010:46:35%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fpricing-filter%2F&format=xml	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed3acd	(from https://www.nayrathemes.com/demo/pro/hantus/pricing-filter/)
12:46:36	1633/1633	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:37%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/104	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/104.json	(from https://www.nayrathemes.com/demo/pro/hantus/contact/)
12:46:38	2324/2324	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:38%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fcontact%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embedc98a.json	(from https://www.nayrathemes.com/demo/pro/hantus/contact/)
12:46:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:46:38%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=104	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/index9430.html	(from https://www.nayrathemes.com/demo/pro/hantus/contact/)
12:46:40	2404/2404	---MCZ	200	added ('OK')	text/xml	date:Wed,%2014%20Apr%202021%2010:46:40%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fcontact%2F&format=xml	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embedb3d1	(from https://www.nayrathemes.com/demo/pro/hantus/contact/)
12:46:41	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%22408b71a-85b-5b6a63257748d%22	https://www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/js/map-script.js?ver=5.6.2	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-content/themes/hantus-pro/assets/js/map-script4c7e.js	(from https://www.nayrathemes.com/demo/pro/hantus/contact/)
12:46:42	1676/1676	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:43%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/119	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/wp/v2/pages/119.json	(from https://www.nayrathemes.com/demo/pro/hantus/portfolio-2-column/)
12:46:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Apr%202021%2010:46:44%20GMT	https://www.nayrathemes.com/demo/pro/hantus/?p=119	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/index7737.html	(from https://www.nayrathemes.com/demo/pro/hantus/portfolio-2-column/)
12:46:44	2379/2379	---MCZ	200	added ('OK')	application/json	date:Wed,%2014%20Apr%202021%2010:46:44%20GMT	https://www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.nayrathemes.com%2Fdemo%2Fpro%2Fhantus%2Fportfolio-2-column%2F	C:/Mis%20lugares%20Web/Hantus/www.nayrathemes.com/demo/pro/hantus/wp-json/oembed/1.0/embedf886.json	(from https://www.nayrathemes.com/demo/pro/hantus/portfolio-2-column/)
